code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.002051,2014-08-22,2014-06-30,0.087686,0.099712,0.179694,408288835.160000,1.030046,4089387672.300000,773738834.00,764145862.00
sz.002051,2014-10-24,2014-09-30,0.142366,0.109055,0.176270,680269733.090000,1.087849,,773738834.00,764145862.00
sz.002051,2015-04-03,2014-12-31,0.173602,0.081101,0.174368,773126537.840000,1.120239,9526446092.010000,773738834.00,764161462.00
sz.002051,2015-04-29,2015-03-31,0.027413,0.104855,0.201830,130777710.460000,1.068412,,773738834.00,764161462.00
sz.002051,2015-08-26,2015-06-30,0.062886,0.114758,0.230871,314176221.990000,1.007490,2733195211.670000,773418434.00,764534607.00
sz.002051,2015-10-27,2015-09-30,0.106011,0.113337,0.188699,542030459.310000,0.954809,,773418434.00,764534607.00
sz.002051,2016-03-22,2015-12-31,0.186718,0.121469,0.209838,986320823.310000,1.358739,8119940513.110000,773418434.00,764534607.00
sz.002051,2016-04-23,2016-03-31,0.026994,0.117360,0.257893,152311560.330000,1.379912,,773418434.00,764534607.00
sz.002051,2016-08-12,2016-06-30,0.068210,0.139491,0.195219,378272807.360000,1.216014,2711816785.890000,927765280.00,920338949.00
sz.002051,2016-10-21,2016-09-30,0.114466,0.133793,0.182448,668200733.480000,1.276495,,927765280.00,920338949.00
sz.002051,2017-04-01,2016-12-31,0.195488,0.152688,0.217747,1231601290.620000,1.379236,8066153040.830000,927765280.00,920338949.00
sz.002051,2017-04-26,2017-03-31,0.027382,0.117201,0.216225,175509159.150000,1.416855,,927765280.00,920510661.00
sz.002051,2017-08-24,2017-06-30,0.068434,0.131162,0.280019,457434100.180000,1.222790,3487560071.600000,1112774016.00,1107917173.00
sz.002051,2017-10-21,2017-09-30,0.115084,0.130234,0.275886,811745445.590000,1.277116,,1112774016.00,1107917173.00
sz.002051,2018-04-04,2017-12-31,0.192381,0.124839,0.261548,1361804916.030000,1.333667,10908506573.810000,1112774016.00,1108020201.00
sz.002051,2018-04-25,2018-03-31,0.026074,0.101730,0.273744,210163808.810000,1.351768,,1112774016.00,1108020201.00
sz.002051,2018-08-23,2018-06-30,0.070030,0.127151,0.210954,570293242.300000,1.416220,4485170114.490000,1112673216.00,1107941754.00
sz.002051,2018-10-24,2018-09-30,0.109575,0.116986,0.171401,922322640.440000,1.411035,,1112673216.00,1111227300.00
sz.002051,2019-04-02,2018-12-31,0.138461,0.116132,0.192791,1178781732.150000,1.078802,10150383314.430000,1112673216.00,1111009200.00
sz.002051,2019-04-23,2019-03-31,0.024448,0.096631,0.206845,218307600.980000,1.083646,,1112673216.00,1111009200.00
sz.002051,2019-08-23,2019-06-30,0.052191,0.089855,0.199857,494176808.550000,0.860253,5499699837.720000,1237408937.00,1111141542.00
sz.002051,2019-10-23,2019-09-30,0.077931,0.097271,0.196198,748122661.520000,0.755217,,1237408937.00,1111141542.00
sz.002051,2020-04-22,2019-12-31,0.106507,0.098245,0.222021,1046975216.710000,0.851552,10656800243.720000,1237408937.00,1111773902.00
sz.002051,2020-04-22,2020-03-31,0.002120,0.004773,0.192621,7656842.830000,0.669392,,1237408937.00,1111773902.00
sz.002051,2020-08-22,2020-06-30,0.007881,0.021519,0.182048,75873779.830000,0.516445,3525926319.650000,1237408937.00,1111638011.00
sz.002051,2020-10-24,2020-09-30,0.012031,0.021491,0.210821,115501219.940000,0.344158,,1237408937.00,1111638011.00
sz.002051,2021-04-08,2020-12-31,-0.007919,-0.012812,0.182191,-102057067.720000,-0.067744,7965990108.720000,1237408937.00,1112326784.00
sz.002051,2021-04-29,2021-03-31,0.006493,0.038524,0.156262,64351094.170000,-0.031093,,1237408937.00,1112326784.00
sz.002051,2021-08-21,2021-06-30,0.015652,0.038356,0.151291,156108275.400000,-0.003179,4057002532.960000,1237408937.00,1112363342.00
sz.002051,2021-10-29,2021-09-30,0.021975,0.034461,0.148010,218063928.530000,0.015731,,1237408937.00,1112363342.00
sz.002051,2022-04-02,2021-12-31,0.026720,0.030180,0.155815,260745533.080000,0.228252,8639764504.930000,1237408937.00,1112293301.00
sz.002051,2022-04-28,2022-03-31,0.006911,0.027805,0.125538,71084947.190000,0.233308,,1237408937.00,1112293301.00
sz.002051,2022-08-20,2022-06-30,0.023076,0.047975,0.156545,241658373.890000,0.296066,5037203897.770000,1237408937.00,1112363342.00
sz.002051,2022-10-21,2022-09-30,0.030420,0.043602,0.151693,320211164.470000,0.307298,,1237408937.00,1112354702.00
sz.002051,2023-04-22,2022-12-31,0.030841,0.032899,0.138870,319684706.620000,0.269931,9717238611.010000,1237408937.00,1237090423.00
sz.002051,2023-04-22,2023-03-31,0.010558,0.040337,0.154454,112485573.240000,0.303733,,1237408937.00,1237090423.00
sz.002310,2013-04-23,2013-03-31,-0.005249,-0.024688,0.339439,-12219189.300000,2.338024,,301351296.00,99239954.00
sz.002310,2013-08-26,2013-06-30,0.113232,0.151354,0.362333,323401668.730000,1.263979,2136724658.460000,606032846.00,300924515.00
sz.002310,2013-10-15,2013-09-30,0.172356,0.159376,0.371605,508785737.520000,1.280960,,606032846.00,300924515.00
sz.002310,2014-04-11,2013-12-31,0.228165,0.180747,0.384435,898967896.950000,1.328919,4973589970.180000,669256846.00,299616281.00
sz.002310,2014-04-11,2014-03-31,-0.014633,-0.146600,0.324153,-78524259.420000,1.238562,,669256846.00,299616281.00
sz.002310,2014-08-15,2014-06-30,0.067867,0.156346,0.370483,358955349.510000,0.922636,2295886456.370000,1003885269.00,452695365.00
sz.002310,2014-10-21,2014-09-30,0.077578,0.122199,0.349890,411068258.310000,0.795092,,1003885269.00,452695365.00
sz.002310,2015-04-18,2014-12-31,0.119676,0.137427,0.346186,643102321.040000,0.642186,4679527445.940000,1008711947.00,553500912.00
sz.002310,2015-04-18,2015-03-31,-0.014016,-0.228051,0.337340,-87494452.140000,0.637346,,1008711947.00,553500912.00
sz.002310,2015-08-08,2015-06-30,0.027371,0.069168,0.337934,154490770.900000,0.443754,2232700542.530000,1008711947.00,554991145.00
sz.002310,2015-10-21,2015-09-30,0.045268,0.075058,0.331469,256988862.640000,0.493345,,1008711947.00,554991145.00
sz.002310,2016-04-15,2015-12-31,0.100742,0.111525,0.323613,600079402.810000,0.596768,5378980716.000000,1008711947.00,558157255.00
sz.002310,2016-04-22,2016-03-31,-0.010726,-0.070966,0.254579,-53390887.710000,0.609310,,1008711947.00,558157255.00
sz.002310,2016-08-12,2016-06-30,0.046673,0.115144,0.291210,336029910.110000,0.735536,2918337385.860000,1008711947.00,566435601.00
sz.002310,2016-10-21,2016-09-30,0.079812,0.115593,0.288735,579379819.950000,0.339680,,2521779867.00,1416089002.00
sz.002310,2017-04-18,2016-12-31,0.167869,0.161269,0.328293,1381105536.910000,0.483913,8563086090.230000,2677360406.00,1416089002.00
sz.002310,2017-04-24,2017-03-31,-0.003830,-0.010488,0.321108,-12892087.700000,0.495706,,2677360406.00,1419758144.00
sz.002310,2017-08-11,2017-06-30,0.049830,0.103152,0.319411,514141230.060000,0.546838,4983455641.830000,2681155280.00,1520136234.00
sz.002310,2017-10-21,2017-09-30,0.090379,0.105374,0.299279,909945828.460000,0.613620,,2681155280.00,1520136234.00
sz.002310,2018-04-20,2017-12-31,0.212480,0.145843,0.315559,2220625861.870000,0.812307,15204151548.690000,2681155280.00,1621621259.00
sz.002310,2018-04-27,2018-03-31,0.000864,0.002236,0.289487,5679834.220000,0.828567,,2682778484.00,1623245214.00
sz.002310,2018-08-07,2018-06-30,0.057457,0.102606,0.318934,663156233.500000,0.885108,6451909971.620000,2682778484.00,1623245253.00
sz.002310,2018-10-31,2018-09-30,0.083221,0.101176,0.327066,976241028.710000,0.852295,,2682778484.00,1623245253.00
sz.002310,2019-04-22,2018-12-31,0.132609,0.119684,0.340686,1590973215.280000,0.594282,13239022261.990000,2685462004.00,1628434598.00
sz.002310,2019-04-30,2019-03-31,-0.021318,-0.268078,0.285380,-271695251.870000,0.490454,,2685462004.00,1628434598.00
sz.002310,2019-08-24,2019-06-30,-0.073412,-0.408805,0.290464,-895668246.660000,0.014011,2176389336.710000,2685462004.00,1714881799.00
sz.002310,2019-10-31,2019-09-30,-0.072614,-0.232571,0.280974,-892170356.940000,-0.098554,,2685462004.00,1714881799.00
sz.002310,2020-04-30,2019-12-31,0.004122,0.005424,0.294961,44112265.720000,0.019328,8040636783.970000,2685462004.00,1647452803.00
sz.002310,2020-04-30,2020-03-31,-0.023360,-0.648235,0.225435,-286084968.990000,0.012638,,2685462004.00,1647452803.00
sz.002310,2020-08-29,2020-06-30,-0.015240,-0.100903,0.254120,-179337327.050000,0.282299,1750787121.310000,2685462004.00,2561363427.00
sz.002310,2020-10-31,2020-09-30,0.001462,0.010727,0.223552,48560038.790000,0.355833,,2685462004.00,2561363427.00
sz.002310,2021-04-29,2020-12-31,-0.040425,-0.056062,0.177224,-489170472.260000,-0.183306,8687573095.560000,2685462004.00,2521156045.00
sz.002310,2021-04-30,2021-03-31,-0.027079,-0.162728,0.025860,-326326728.460000,-0.195086,,2685462004.00,2521156045.00
sz.002310,2021-08-27,2021-06-30,-0.045439,-0.116984,0.053899,-515209565.190000,-0.287228,4351894237.330000,2685462004.00,2561504568.00
sz.002310,2021-10-27,2021-09-30,-0.045026,-0.059113,0.098947,-457081925.220000,-0.362111,,2685462004.00,2561504568.00
sz.002310,2022-04-27,2021-12-31,-0.102133,-0.111552,0.093082,-1169808173.350000,-0.431350,10389473711.470000,2685462004.00,2561504568.00
sz.002310,2022-04-29,2022-03-31,-0.033896,-0.175510,-0.014002,-360325096.730000,-0.446208,,2685462004.00,2561504568.00
sz.002310,2022-08-31,2022-06-30,-0.083537,-0.311285,0.055772,-871422772.890000,-0.555235,2799434079.110000,2685462004.00,2605259137.00
sz.002310,2022-10-28,2022-09-30,-0.164067,-0.471968,0.017495,-1645599143.380000,-0.843235,,2685462004.00,2605259137.00
sz.002310,2023-04-26,2022-12-31,-0.747343,-1.811626,-0.259749,-6110905739.270000,-2.179314,3373160057.940000,2685462004.00,2605361637.00
sz.002310,2023-04-29,2023-03-31,-0.113610,-1.058102,-0.040325,-538087984.830000,-2.242168,,2685462004.00,2605361637.00
sz.002344,2013-04-26,2013-03-31,0.065792,0.341341,0.670257,203232740.150000,1.423966,,560000000.00,502250452.00
sz.002344,2013-08-17,2013-06-30,0.187053,0.353932,0.724653,599189169.350000,0.886153,1669797130.600000,1120000000.00,1012443702.00
sz.002344,2013-10-25,2013-09-30,0.244048,0.364793,0.719322,810072782.970000,0.921659,,1120000000.00,1012443702.00
sz.002344,2014-04-04,2013-12-31,0.309398,0.359272,0.715905,1051401765.210000,0.927682,2914122453.370000,1120000000.00,1012443702.00
sz.002344,2014-04-26,2014-03-31,0.069215,0.489727,0.797265,279109140.310000,0.994847,,1120000000.00,1095049302.00
sz.002344,2014-08-20,2014-06-30,0.148578,0.432713,0.728386,611345072.290000,0.938545,1404523422.380000,1120000000.00,1099709725.00
sz.002344,2014-10-29,2014-09-30,0.191816,0.427398,0.707501,811178863.370000,0.928882,,1120000000.00,1099709725.00
sz.002344,2015-03-27,2014-12-31,0.223341,0.395166,0.691011,959181074.420000,0.836052,2428045563.420000,1120000000.00,1102757775.00
sz.002344,2015-04-24,2015-03-31,0.035889,0.386207,0.699442,173303721.590000,0.741595,,1120000000.00,1102757775.00
sz.002344,2015-08-20,2015-06-30,0.107727,0.436061,0.739091,529131767.800000,0.760770,1214469038.730000,1120000000.00,1102916082.00
sz.002344,2015-10-24,2015-09-30,0.137501,0.418451,0.713282,681413202.480000,0.722486,,1120000000.00,1102916082.00
sz.002344,2016-04-20,2015-12-31,0.116311,0.304307,0.637339,558910699.910000,0.490002,1825822693.870000,1120000000.00,1105873107.00
sz.002344,2016-04-27,2016-03-31,0.029071,0.328606,0.670317,142251214.030000,0.468675,,1120000000.00,1105873107.00
sz.002344,2016-08-20,2016-06-30,0.076070,0.366313,0.673738,386755796.830000,0.374699,1053259991.050000,1120000000.00,1105859382.00
sz.002344,2016-10-22,2016-09-30,0.096112,0.326634,0.611227,489694377.440000,0.334391,,1120000000.00,1105859382.00
sz.002344,2017-04-15,2016-12-31,0.092031,0.244645,0.591356,530622040.360000,0.428759,2094194544.560000,1282745046.00,1105859382.00
