code,pubDate,statDate,YOYEquity,YOYAsset,YOYNI,YOYEPSBasic,YOYPNI
sh.601633,2013-10-25,2013-09-30,0.319830,0.231293,0.597289,0.611111,0.606715
sh.601633,2014-03-22,2013-12-31,0.301273,0.235742,0.438663,0.443850,0.444659
sh.601633,2014-04-18,2014-03-31,0.281471,0.177329,0.056373,0.064516,0.057520
sh.601633,2014-08-23,2014-06-30,0.234258,0.134715,-0.033599,-0.029851,-0.032544
sh.601633,2014-10-24,2014-09-30,0.197075,0.124831,-0.095999,-0.094938,-0.094935
sh.601633,2015-03-21,2014-12-31,0.194884,0.166153,-0.023194,-0.022222,-0.022145
sh.601633,2015-04-18,2015-03-31,0.199488,0.203967,0.264603,0.257576,0.264527
sh.601633,2015-08-29,2015-06-30,0.213138,0.204847,0.192987,0.192308,0.192888
sh.601633,2015-10-24,2015-09-30,0.077202,0.204515,0.111690,0.111432,0.111405
sh.601633,2016-03-25,2015-12-31,0.145852,0.172228,0.002384,0.000000,0.002213
sh.601633,2016-04-23,2016-03-31,0.132802,0.136598,-0.054599,-0.071429,-0.055129
sh.601633,2016-08-27,2016-06-30,0.164057,0.168641,0.044718,0.038462,0.044212
sh.601633,2016-10-26,2016-09-30,0.311760,0.160678,0.161538,0.161129,0.161068
sh.601633,2017-03-25,2016-12-31,0.233857,0.283665,0.309364,0.318182,0.309185
sh.601633,2017-04-28,2017-03-31,0.209627,0.276215,-0.182945,-0.192308,-0.184222
sh.601633,2017-08-26,2017-06-30,0.118148,0.158384,-0.507139,-0.500000,-0.508739
sh.601633,2017-10-27,2017-09-30,0.069693,0.176353,-0.598845,-0.600532,-0.600548
sh.601633,2018-03-24,2017-12-31,0.038899,0.197574,-0.522133,-0.525862,-0.523531
sh.601633,2018-04-25,2018-03-31,0.038124,0.219036,0.065456,0.064426,0.064615
sh.601633,2018-08-31,2018-06-30,0.099616,0.254341,0.530102,0.481481,0.527344
sh.601633,2018-10-27,2018-09-30,0.092620,0.194307,0.368242,0.363550,0.363634
sh.601633,2019-03-23,2018-12-31,0.069000,0.011338,0.040499,0.036364,0.035808
sh.601633,2019-04-30,2019-03-31,0.043313,0.017949,-0.620010,-0.628509,-0.628406
sh.601633,2019-08-27,2019-06-30,0.006415,-0.109027,-0.582669,-0.575000,-0.589488
sh.601633,2019-10-26,2019-09-30,0.032835,-0.073164,-0.254494,-0.257090,-0.256996
sh.601633,2020-04-25,2019-12-31,0.035686,0.011592,-0.136615,-0.140351,-0.136431
sh.601633,2020-04-25,2020-03-31,0.002090,-0.059879,-1.819829,-1.840614,-1.840758
sh.601633,2020-08-29,2020-06-30,0.034957,0.285770,-0.261043,-0.294118,-0.244552
sh.601633,2020-10-24,2020-09-30,0.029223,0.288757,-0.123366,-0.117334,-0.113192
sh.601633,2021-03-31,2020-12-31,0.054093,0.361772,0.183581,0.204082,0.192493
sh.601633,2021-04-22,2021-03-31,0.056597,0.392964,3.521699,3.571429,3.521699
sh.601633,2021-08-28,2021-06-30,0.115538,0.316803,2.078689,2.250000,2.078689
sh.601633,2021-10-30,2021-09-30,0.081570,0.308835,0.911297,0.928571,0.911297
sh.601633,2022-03-30,2021-12-31,0.083404,0.138928,0.254084,0.237288,0.254286
sh.601633,2022-04-23,2022-03-31,0.146559,0.198308,-0.004644,0.000000,-0.003392
sh.601633,2022-08-31,2022-06-30,0.172374,0.190677,0.584723,0.564103,0.587166
sh.601633,2022-10-22,2022-09-30,0.208535,0.107573,0.647958,0.648148,0.650251
sh.601633,2023-03-31,2022-12-31,0.049528,0.056721,0.227181,0.246575,0.228951
sh.601633,2023-04-22,2023-03-31,-0.023277,0.018053,-0.892366,-0.888889,-0.893364
sh.601658,2019-05-09,2019-03-31,0.099282,0.099319,0.122821,0.150000,0.122084
sh.601658,2019-10-15,2019-06-30,0.089411,0.079455,0.149783,0.162162,0.149371
sh.601658,2019-11-07,2019-09-30,0.088547,0.081240,0.163260,0.163636,0.162235
sh.601658,2020-03-26,2019-12-31,0.146422,0.073611,0.165165,0.161290,0.164822
sh.601658,2020-04-29,2020-03-31,0.319199,0.064554,0.083886,0.000000,0.084989
sh.601658,2020-08-31,2020-06-30,0.299285,0.089301,-0.100182,-0.162791,-0.099596
sh.601658,2020-10-30,2020-09-30,0.286996,0.101223,-0.026663,-0.093750,-0.026599
sh.601658,2021-03-30,2020-12-31,0.235227,0.111245,0.053772,-0.013889,0.053600
sh.601658,2021-04-30,2021-03-31,0.153354,0.107722,0.060781,0.043478,0.055091
sh.601658,2021-08-28,2021-06-30,0.169140,0.114066,0.224839,0.111111,0.218432
sh.601658,2021-10-29,2021-09-30,0.183401,0.097694,0.225541,0.120690,0.220706
sh.601658,2022-03-31,2021-12-31,0.182037,0.108745,0.189900,0.098592,0.186467
sh.601658,2022-04-30,2022-03-31,0.123109,0.109698,0.173442,0.083333,0.178105
sh.601658,2022-08-23,2022-06-30,0.121045,0.098990,0.143682,0.100000,0.148842
sh.601658,2022-10-27,2022-09-30,0.049835,0.106483,0.140532,0.123077,0.144821
sh.601658,2023-03-31,2022-12-31,0.037948,0.117527,0.115285,0.089744,0.118866
sh.601658,2023-04-28,2023-03-31,0.056881,0.107232,0.050308,0.038462,0.052168
sh.601668,2013-04-27,2013-03-31,0.148121,0.279146,0.395784,0.500000,0.445180
sh.601668,2013-08-29,2013-06-30,0.154734,0.275894,0.293713,0.208333,0.225188
sh.601668,2013-10-29,2013-09-30,0.157371,0.230672,0.284221,0.250000,0.256705
sh.601668,2014-04-24,2013-12-31,0.158832,0.202744,0.287872,0.307692,0.296359
sh.601668,2014-04-30,2014-03-31,0.162714,0.197798,0.237721,0.250000,0.296168
sh.601668,2014-08-25,2014-06-30,0.175994,0.180253,0.269540,0.379310,0.344270
sh.601668,2014-10-31,2014-09-30,0.189697,0.224385,0.145264,0.266667,0.259451
sh.601668,2015-04-21,2014-12-31,0.177764,0.172167,0.131023,0.102941,0.106452
sh.601668,2015-04-30,2015-03-31,0.300611,0.163628,0.193667,0.266667,0.215938
sh.601668,2015-08-25,2015-06-30,0.245115,0.163336,0.158881,0.075000,0.162283
sh.601668,2015-10-30,2015-09-30,0.211875,0.137664,0.125282,0.052632,0.126715
sh.601668,2016-04-19,2015-12-31,0.208301,0.169511,0.083371,0.120000,0.154716
sh.601668,2016-04-30,2016-03-31,0.097711,0.156881,0.103717,0.105263,0.134261
sh.601668,2016-08-24,2016-06-30,0.126776,0.139106,0.133137,0.186047,0.172395
sh.601668,2016-10-29,2016-09-30,0.157834,0.276624,0.302719,0.316667,0.300473
sh.601668,2017-04-13,2016-12-31,0.134025,0.294955,0.145493,0.142857,0.146122
sh.601668,2017-04-27,2017-03-31,0.131359,0.269652,0.102578,0.142857,0.110257
sh.601668,2017-08-23,2017-06-30,0.133191,0.277043,0.186747,0.117647,0.120334
sh.601668,2017-10-28,2017-09-30,0.112611,0.137004,0.058412,0.050633,0.041047
sh.601668,2018-04-12,2017-12-31,0.127382,0.114250,0.133021,0.114583,0.102835
sh.601668,2018-04-28,2018-03-31,0.153739,0.178698,0.150575,0.125000,0.149802
sh.601668,2018-08-29,2018-06-30,0.145595,0.204006,0.082097,0.024390,0.060980
sh.601668,2018-10-31,2018-09-30,0.146379,0.191636,0.090923,0.050847,0.058850
sh.601668,2019-04-12,2018-12-31,0.135995,0.200426,0.186524,0.144737,0.160875
sh.601668,2019-04-30,2019-03-31,0.112476,0.191597,0.130439,0.105263,0.087582
sh.601668,2019-08-29,2019-06-30,0.118532,0.089763,0.167092,0.071429,0.061176
sh.601668,2019-10-26,2019-09-30,0.114453,0.068629,0.164627,0.096774,0.098194
sh.601668,2020-04-25,2019-12-31,0.136237,0.092710,0.141915,0.114943,0.095187
sh.601668,2020-04-30,2020-03-31,0.036769,0.073682,-0.150699,-0.142857,-0.145129
sh.601668,2020-08-28,2020-06-30,0.086226,0.124920,0.024527,0.044444,-0.023077
sh.601668,2020-10-29,2020-09-30,0.094639,0.131190,0.067700,0.088235,0.038583
sh.601668,2021-04-17,2020-12-31,0.083780,0.077526,0.122539,0.103093,0.073132
sh.601668,2021-04-30,2021-03-31,0.183622,0.100937,0.416674,0.500000,0.454521
sh.601668,2021-08-28,2021-06-30,0.138094,0.080804,0.216996,0.319149,0.292495
sh.601668,2021-10-27,2021-09-30,0.134928,0.076784,0.184009,0.243243,0.214963
sh.601668,2022-04-16,2021-12-31,0.144567,0.089341,0.095885,0.168224,0.144301
sh.601668,2022-04-30,2022-03-31,0.146695,0.096484,0.169357,0.148148,0.175544
sh.601668,2022-08-30,2022-06-30,0.133788,0.104464,0.027346,0.096774,0.111793
sh.601668,2022-10-29,2022-09-30,0.129611,0.116477,0.026977,0.141304,0.150466
sh.601668,2023-04-18,2022-12-31,0.111954,0.107535,-0.111204,-0.016000,-0.011606
sh.601668,2023-04-28,2023-03-31,0.108429,0.084407,0.056904,0.129032,0.141085
sh.601669,2013-04-27,2013-03-31,0.135837,0.122598,0.101026,0.119840,0.120294
sh.601669,2013-08-30,2013-06-30,0.100250,0.202602,0.166829,0.107245,0.107205
sh.601669,2013-10-31,2013-09-30,0.100027,0.200875,0.171025,0.119627,0.119655
sh.601669,2014-04-22,2013-12-31,0.096441,0.255328,0.183531,0.103978,0.103941
sh.601669,2014-04-30,2014-03-31,0.095055,0.266421,0.185196,0.123501,0.122929
sh.601669,2014-08-29,2014-06-30,0.076244,0.243510,-0.065722,-0.038046,-0.038218
sh.601669,2014-10-31,2014-09-30,0.083650,0.287575,0.000254,0.034957,0.035038
sh.601669,2015-04-24,2014-12-31,0.177596,0.237092,0.015562,0.051012,0.051058
sh.601669,2015-04-30,2015-03-31,0.182311,0.251180,0.098563,0.115261,0.115319
sh.601669,2015-08-28,2015-06-30,0.476022,0.392165,0.045553,0.012739,0.012884
sh.601669,2015-10-31,2015-09-30,0.644404,0.383245,0.055950,0.019225,0.019358
sh.601669,2016-04-28,2015-12-31,0.157443,0.222463,-0.219666,-0.246735,-0.246765
sh.601669,2016-04-30,2016-03-31,0.387496,0.399020,0.045635,0.031579,0.031222
sh.601669,2016-08-30,2016-06-30,0.170193,0.222608,0.114052,0.050146,0.050028
sh.601669,2016-10-29,2016-09-30,0.022728,0.229200,0.081054,0.022191,0.080097
sh.601669,2017-04-27,2016-12-31,0.111981,0.234941,0.307192,0.238245,0.293200
sh.601669,2017-04-28,2017-03-31,0.108998,0.219416,0.126990,0.054422,0.054999
sh.601669,2017-08-29,2017-06-30,0.301003,0.247974,0.020175,0.033426,0.072078
sh.601669,2017-10-31,2017-09-30,0.291437,0.226727,0.045775,0.003256,0.062333
sh.601669,2018-04-25,2017-12-31,0.277904,0.151250,0.061825,0.015698,0.087836
sh.601669,2018-04-27,2018-03-31,0.267945,0.175419,0.181710,0.011290,0.124295
sh.601669,2018-08-31,2018-06-30,0.056128,0.161770,0.221191,0.018042,0.091625
sh.601669,2018-10-31,2018-09-30,0.082178,0.163090,0.167198,0.013179,0.057798
sh.601669,2019-04-27,2018-12-31,0.085042,0.236551,0.223504,0.004356,0.037874
sh.601669,2019-04-30,2019-03-31,0.090840,0.239877,0.146524,0.019936,0.019432
sh.601669,2019-08-29,2019-06-30,0.090471,0.216764,0.101278,-0.024133,-0.024184
sh.601669,2019-10-30,2019-09-30,0.070861,0.197684,0.110598,-0.037165,-0.038548
sh.601669,2020-04-24,2019-12-31,0.248630,0.140167,0.068301,-0.056795,-0.059229
sh.601669,2020-04-30,2020-03-31,0.242091,0.116781,-0.206595,-0.135262,-0.144020
sh.601669,2020-08-28,2020-06-30,0.253999,0.119846,-0.015922,-0.010433,-0.020306
sh.601669,2020-10-30,2020-09-30,0.204085,0.114729,0.106326,0.012131,0.005146
sh.601669,2021-04-27,2020-12-31,0.086451,0.084989,0.201299,0.014233,0.103259
sh.601669,2021-04-30,2021-03-31,0.111256,0.111147,0.624999,0.412297,0.433018
sh.601669,2021-08-26,2021-06-30,0.092212,0.120578,0.244388,0.145589,0.164497
sh.601669,2021-10-29,2021-09-30,0.145757,0.116752,0.076934,0.104591,0.084042
sh.601669,2022-04-28,2021-12-31,0.059042,0.087344,0.056688,0.074914,0.080745
sh.601669,2022-04-29,2022-03-31,-0.008138,0.026022,0.061362,0.050758,0.050429
sh.601669,2022-08-26,2022-06-30,0.029898,0.036625,0.178032,0.195137,0.192516
sh.601669,2022-10-31,2022-09-30,0.026978,0.048182,0.149675,0.191937,0.186785
sh.601669,2023-04-27,2022-12-31,0.073228,-0.032815,0.055190,0.178867,0.159259
sh.601669,2023-04-28,2023-03-31,0.305425,0.156175,0.001238,-0.058531,0.086957
sh.601688,2013-04-20,2013-03-31,0.035800,-0.104378,0.289186,0.302678,0.302795
sh.601688,2013-08-17,2013-06-30,0.030855,0.125828,0.209393,0.210526,0.217777
sh.601688,2013-10-30,2013-09-30,0.047488,0.337791,0.373885,0.375000,0.379237
sh.601688,2014-04-17,2013-12-31,0.028045,0.144339,0.365851,0.368804,0.368902
sh.601688,2014-04-26,2014-03-31,0.040641,0.310651,0.234775,0.245755,0.245231
sh.601688,2014-08-09,2014-06-30,0.051056,0.163772,0.142450,0.147762,0.147834
sh.601688,2014-10-30,2014-09-30,0.079417,0.716677,0.409185,0.424242,0.420742
sh.601688,2015-03-09,2014-12-31,0.141654,1.342461,0.993976,1.020938,1.021086
sh.601688,2015-04-23,2015-03-31,0.125679,2.279962,1.511986,1.501042,1.501408
sh.601688,2015-08-22,2015-06-30,1.119459,4.229907,3.382467,3.225092,3.398179
sh.601688,2015-10-31,2015-09-30,1.023880,1.749502,2.248953,1.936170,2.266578
sh.601688,2016-03-30,2015-12-31,0.956120,0.662643,1.378506,1.053676,1.384354
sh.601688,2016-04-29,2016-03-31,0.965529,0.213099,-0.361530,-0.516532,-0.381512
sh.601688,2016-08-20,2016-06-30,0.022689,-0.305918,-0.561878,-0.653537,-0.574333
sh.601688,2016-10-29,2016-09-30,0.064229,-0.184310,-0.430836,-0.514493,-0.443228
sh.601688,2017-03-31,2016-12-31,0.044223,-0.113041,-0.396227,-0.467907,-0.413790
sh.601688,2017-04-27,2017-03-31,0.073136,-0.093700,0.056745,0.067241,0.067142
sh.601688,2017-08-12,2017-06-30,0.065906,-0.084060,0.037714,0.053441,0.053496
sh.601688,2017-10-31,2017-09-30,0.045541,-0.034093,-0.025107,-0.014925,-0.021333
sh.601688,2018-03-29,2017-12-31,0.035308,-0.049739,0.443036,0.479438,0.479365
sh.601688,2018-04-27,2018-03-31,0.028112,0.045800,0.398887,0.430802,0.430657
sh.601688,2018-08-31,2018-06-30,0.073535,0.072685,0.049735,0.055276,0.055341
sh.601688,2018-10-31,2018-09-30,0.236440,0.017351,-0.048987,-0.075758,-0.048377
sh.601688,2019-03-30,2018-12-31,0.183861,-0.033597,-0.451428,-0.492308,-0.457476
sh.601688,2019-04-30,2019-03-31,0.198948,0.114616,0.460434,0.259259,0.460642
sh.601688,2019-08-30,2019-06-30,0.295564,0.246121,0.278690,0.113636,0.284287
sh.601688,2019-10-30,2019-09-30,0.128973,0.339324,0.412626,0.229508,0.437725
sh.601688,2020-03-31,2019-12-31,0.185156,0.524906,0.754972,0.575758,0.788618
sh.601688,2020-04-30,2020-03-31,0.173750,0.344836,0.037483,-0.058824,0.039007
sh.601688,2020-08-27,2020-06-30,0.070463,0.205169,0.571476,0.448980,0.578778
sh.601688,2020-10-31,2020-09-30,0.059575,0.355923,0.378175,0.306667,0.372360
sh.601688,2021-03-24,2020-12-31,0.053323,0.274948,0.200198,0.153846,0.202280
sh.601688,2021-04-30,2021-03-31,0.054703,0.242589,0.155331,0.156250,0.145772
sh.601688,2021-08-28,2021-06-30,0.062145,0.329785,0.224046,0.211268,0.213164
sh.601688,2021-10-30,2021-09-30,0.095686,0.194859,0.257772,0.255102,0.249982
sh.601688,2022-03-31,2021-12-31,0.149927,0.125427,0.251181,0.225000,0.233182
sh.601688,2022-04-30,2022-03-31,0.160920,0.119337,-0.316353,-0.351351,-0.330822
sh.601688,2022-08-31,2022-06-30,0.147879,0.074941,-0.296020,-0.325581,-0.308237
sh.601688,2022-10-29,2022-09-30,0.138322,0.042133,-0.282846,-0.317073,-0.292112
sh.601688,2023-03-31,2022-12-31,0.112276,0.049484,-0.164369,-0.197279,-0.171841
sh.601688,2023-04-29,2023-03-31,0.097400,0.023686,0.440051,0.458333,0.464934
sh.601689,2015-04-30,2015-03-31,,,-0.034196,-0.055556,-0.024602
sh.601689,2015-08-25,2015-06-30,0.870619,0.653267,0.007035,-0.100000,0.012688
sh.601689,2015-10-29,2015-09-30,,,-0.071845,-0.180328,-0.071439
sh.601689,2016-04-18,2015-12-31,1.139133,0.627838,0.024931,-0.142857,0.023949
sh.601689,2016-04-25,2016-03-31,0.109656,0.133277,0.387459,0.117647,0.399327
sh.601689,2016-08-25,2016-06-30,0.111759,0.178153,0.262784,0.138889,0.262589
sh.601689,2016-10-28,2016-09-30,0.045738,0.148086,0.440593,0.300000,0.445058
sh.601689,2017-04-20,2016-12-31,0.068315,0.197730,0.502682,0.439394,0.507031
sh.601689,2017-04-26,2017-03-31,0.080042,0.283017,0.381350,0.421053,0.373401
sh.601689,2017-08-26,2017-06-30,0.786929,0.843865,0.437822,0.414634,0.440949
sh.601689,2017-10-28,2017-09-30,0.975977,1.132302,0.297515,0.246154,0.300657
sh.601689,2018-04-20,2017-12-31,0.918598,1.170217,0.202723,0.115789,0.198656
sh.601689,2018-04-25,2018-03-31,0.881371,0.951574,0.154156,0.000000,0.155206
sh.601689,2018-08-24,2018-06-30,0.128249,0.305116,0.128259,0.034483,0.128584
sh.601689,2018-10-25,2018-09-30,0.127529,0.131668,0.122485,0.049383,0.119861
sh.601689,2019-04-19,2018-12-31,0.116284,0.015462,0.020030,-0.018868,0.020753
sh.601689,2019-04-26,2019-03-31,0.099777,0.024757,-0.433882,-0.407407,-0.430686
sh.601689,2019-08-22,2019-06-30,0.032967,-0.007217,-0.517922,-0.512195,-0.517647
sh.601689,2019-10-25,2019-09-30,0.024204,0.022914,-0.448140,-0.448276,-0.453261
sh.601689,2020-04-29,2019-12-31,0.021418,0.030605,-0.390926,-0.394366,-0.394403
sh.601689,2020-04-29,2020-03-31,0.020022,0.030485,0.009379,-0.312500,0.001356
sh.601689,2020-08-21,2020-06-30,0.034867,0.012619,0.023005,0.000000,0.025127
sh.601689,2020-10-20,2020-09-30,0.040420,0.054737,0.139168,0.156250,0.148247
sh.601689,2021-04-20,2020-12-31,0.055793,0.078413,0.369718,0.395349,0.377012
sh.601689,2021-04-27,2021-03-31,0.338326,0.350405,1.179938,1.000000,1.164121
sh.601689,2021-08-20,2021-06-30,0.360078,0.422606,1.149582,1.100000,1.128416
sh.601689,2021-10-22,2021-09-30,0.368382,0.448923,0.956678,0.864865,0.944404
sh.601689,2022-04-15,2021-12-31,0.359801,0.542083,0.615262,0.550000,0.619313
sh.601689,2022-04-22,2022-03-31,0.096590,0.350101,0.608294,0.590909,0.568364
sh.601689,2022-08-26,2022-06-30,0.095164,0.365567,0.546629,0.523810,0.539707
sh.601689,2022-10-28,2022-09-30,0.144760,0.550754,0.598032,0.594203,0.604443
sh.601689,2023-04-18,2022-12-31,0.145495,0.472493,0.669202,0.655914,0.671296
sh.601689,2023-04-22,2023-03-31,0.145998,0.380569,0.136301,0.171429,0.166673
sh.601698,2019-08-27,2018-06-30,,,-11.247345,31.638418,31.631806
sh.601698,2019-10-30,2018-09-30,,,,,
sh.601698,2019-06-10,2018-12-31,0.051730,0.024582,0.031815,0.073937,0.073953
sh.601698,2020-04-30,2019-03-31,,,,,0.104296
sh.601698,2019-08-27,2019-06-30,,,0.405127,0.242489,0.243418
sh.601698,2019-10-30,2019-09-30,,,0.191386,0.179856,0.223925
sh.601698,2020-04-17,2019-12-31,0.157649,0.058844,-0.074626,0.011188,0.067336
sh.601698,2020-04-30,2020-03-31,0.164950,0.100175,-0.294121,-0.187266,-0.099039
sh.601698,2020-08-31,2020-06-30,0.039348,0.011145,-0.299727,-0.174439,-0.083338
sh.601698,2020-10-31,2020-09-30,0.027387,-0.040839,-0.100911,0.024390,0.096798
sh.601698,2021-04-27,2020-12-31,0.024834,0.007263,-0.063291,0.040000,0.094903
sh.601698,2021-04-30,2021-03-31,0.020115,0.006254,0.145085,0.198157,0.197523
sh.601698,2021-08-27,2021-06-30,0.020370,0.003744,0.270475,0.334728,0.334997
sh.601698,2021-10-30,2021-09-30,0.024657,0.023524,0.108364,0.111905,0.112936
sh.601698,2022-04-29,2021-12-31,0.036424,0.044781,0.125819,0.171031,0.170863
sh.601698,2022-04-30,2022-03-31,0.034889,0.058953,0.195897,0.203846,0.206588
sh.601698,2022-08-31,2022-06-30,0.045162,0.073857,0.132448,0.111285,0.111565
sh.601698,2022-10-31,2022-09-30,0.262214,0.211198,0.339955,0.408994,0.408296
sh.601698,2023-04-28,2022-12-31,0.258328,0.173736,0.490114,0.593990,0.608812
sh.601698,2023-04-29,2023-03-31,0.257308,0.139038,0.074228,0.070288,0.128967
sh.601728,2020-04-30,2020-03-31,0.033417,0.010265,-0.018489,,-0.022470
sh.601728,2020-08-31,2020-06-30,0.032931,0.004281,0.003240,,0.002881
sh.601728,2020-10-27,2020-09-30,0.032117,0.015150,0.016720,,0.017251
sh.601728,2021-04-09,2020-12-31,0.031051,0.017017,0.017809,0.040000,0.016276
sh.601728,2021-04-29,2021-03-31,0.032308,-0.003673,0.104807,0.142857,0.106321
sh.601728,2021-08-19,2021-06-30,0.044768,-0.010545,0.269704,0.294118,0.271991
sh.601728,2021-10-23,2021-09-30,0.178408,0.057267,0.240495,0.217391,0.247033
sh.601728,2022-03-18,2021-12-31,0.179434,0.065918,0.240176,0.192308,0.244390
sh.601728,2022-04-21,2022-03-31,0.178048,0.076254,0.116797,0.000000,0.121386
sh.601728,2022-08-17,2022-06-30,0.156591,0.109516,0.027270,-0.090909,0.030885
sh.601728,2022-10-21,2022-09-30,0.001952,0.027939,0.051249,-0.035714,0.052148
sh.601728,2023-03-23,2022-12-31,0.007941,0.059629,0.058154,-0.032258,0.063215
sh.601728,2023-04-21,2023-03-31,0.009845,0.072255,0.097478,0.125000,0.105301
sh.601766,2013-04-27,2013-03-31,0.042088,0.061642,-0.298144,-0.333333,-0.242438
sh.601766,2013-08-28,2013-06-30,0.076521,0.030227,-0.277336,-0.266667,-0.238305
sh.601766,2013-10-26,2013-09-30,0.088767,0.103232,-0.103191,-0.142857,-0.119937
sh.601766,2014-03-29,2013-12-31,0.097860,0.137332,0.045739,0.000000,0.032551
sh.601766,2014-04-26,2014-03-31,0.107024,0.228534,0.134743,0.000000,-0.048698
sh.601766,2014-08-23,2014-06-30,0.130623,0.344787,0.563916,0.363636,0.410909
sh.601766,2014-10-31,2014-09-30,0.147242,0.296724,0.682376,0.611111,0.582949
sh.601766,2015-03-31,2014-12-31,-0.459090,-0.376763,0.300043,0.300000,0.276114
sh.601766,2015-04-30,2015-03-31,0.109969,0.233106,0.356516,0.166667,0.269005
sh.601766,2015-08-29,2015-06-30,1.520772,1.160600,0.129724,0.000000,0.068519
sh.601766,2015-10-31,2015-09-30,1.458493,1.122669,0.049223,-0.033333,0.001938
sh.601766,2016-03-30,2015-12-31,0.085171,0.043104,0.141865,0.048780,0.092731
sh.601766,2016-04-28,2016-03-31,1.381779,1.012052,0.034215,0.000000,0.018552
sh.601766,2016-08-23,2016-06-30,0.038304,0.075684,0.070407,0.058824,0.020408
sh.601766,2016-10-29,2016-09-30,0.038048,0.071693,-0.024382,-0.034483,-0.055362
sh.601766,2017-03-30,2016-12-31,0.082108,0.085394,-0.013333,-0.046512,-0.044236
sh.601766,2017-04-28,2017-03-31,0.196825,0.080065,-0.387866,-0.428571,-0.420464
sh.601766,2017-08-26,2017-06-30,0.172685,0.090495,-0.242062,-0.277778,-0.234053
sh.601766,2017-10-28,2017-09-30,0.171352,0.094598,-0.118745,-0.142857,-0.093970
sh.601766,2018-03-29,2017-12-31,0.159241,0.108916,-0.063541,-0.073171,-0.043541
sh.601766,2018-04-27,2018-03-31,0.039219,0.081969,0.024454,0.000000,0.103583
sh.601766,2018-08-25,2018-06-30,0.057103,0.042604,0.073999,0.076923,0.121598
sh.601766,2018-10-31,2018-09-30,0.058687,0.059483,0.053036,0.083333,0.106113
sh.601766,2019-03-29,2018-12-31,0.056535,-0.047130,0.000084,0.026316,0.047603
sh.601766,2019-04-30,2019-03-31,0.062809,0.012992,0.326969,0.500000,0.402131
sh.601766,2019-08-30,2019-06-30,0.065595,0.061430,0.127764,0.214286,0.161933
sh.601766,2019-10-31,2019-09-30,0.063943,0.033942,0.113358,0.115385,0.117602
sh.601766,2020-03-31,2019-12-31,0.057886,0.072861,0.063484,0.051282,0.043333
sh.601766,2020-04-30,2020-03-31,0.046617,0.051943,-0.521893,-0.500000,-0.579963
sh.601766,2020-08-29,2020-06-30,0.049839,0.056098,-0.192334,-0.235294,-0.227582
sh.601766,2020-10-31,2020-09-30,0.043849,0.062030,-0.140504,-0.172414,-0.192499
sh.601766,2021-03-31,2020-12-31,0.052451,0.022963,-0.000046,-0.048780,-0.039328
